"genes","logFC","logCPM","PValue","FDR"
"VTG2",-24.2458972866763,15.1393517060751,6.88433203224251e-230,1.0060074398716e-225
"LOC107052037",18.6067611086047,13.7003981147223,3.06859857433363e-204,2.24207154833686e-200
"LOC107054028",21.5171756197076,12.4106709003694,1.23354807462269e-196,6.00861267148713e-193
"ALB",-13.0416813114361,15.4629318344365,3.30812316231882e-195,1.20854009427412e-191
"LOC107054080",14.6130684635987,13.3107278586461,2.4838402831335e-192,7.25927161148596e-189
"SULT",-20.257611424606,11.151042462104,4.19831059541664e-190,1.02249854551372e-186
"FGA",-20.7496508857522,11.6430941777775,4.04226756394596e-182,8.43852227313462e-179
"VWA2",20.0818909011795,10.9754510416051,6.67526708865604e-182,1.21932097458163e-178
"MIR6662",20.455809522231,11.349345001907,4.48888995192392e-178,7.28846098527381e-175
"P4HB",-19.0382604664054,9.93167571389459,3.26062080162944e-172,4.7647451774211e-169
"APOB",-16.9647600894846,13.5049849728949,6.36359878042359e-172,8.45375172530273e-169
"MIR1798",19.0048045832896,9.89848078766926,4.1733625869206e-171,5.08211229022256e-168
"TRNAY-GUA_8",19.2709963065058,10.1646376670457,6.87082468294535e-169,7.72333546860619e-166
"FADS2",-19.4550681399092,10.3484717623867,1.0987713917913e-166,1.14688188201759e-163
"TRNAG-GCC_6",19.8559292984872,10.7495113034051,2.65025688451743e-166,2.58188025689688e-163
"RBP4A",-19.2762431921632,10.1696728741911,2.07797048981216e-165,1.89783642297656e-162
"ACP6",11.5745870874982,15.0111803803207,9.25136572091087e-162,7.95236513409827e-159
"RBP",-19.6510790857956,10.5445134536287,2.5194783937639e-160,2.04539654267066e-157
"MTTPL",-17.8954447380826,8.78878145404365,1.22714787376868e-159,9.43805888388512e-157
"LOC107057078",-18.2371229226934,9.13048866018836,2.5704866446247e-157,1.87812606689504e-154
"PSAP",-18.1515079300165,9.04487124689942,1.37108966236933e-156,9.54082535057286e-154
"SSTR3",13.4859874711545,10.1504388992836,2.6483752997804e-156,1.75912310253141e-153
"GART",-17.397047900563,8.29033383468111,3.47004035853903e-156,2.20468259823177e-153
"PRPS2",-18.4351726607303,9.32852145852519,3.62170877374476e-156,2.20516792961384e-153
"A2ML4",-13.9623422172463,9.19770704383016,1.78567657180406e-155,1.04376366975091e-152
"MIR1572",18.5458888834771,9.43965066502895,1.34596017759579e-154,7.5648138750797e-152
"MIR6591",17.8567875592476,8.75073407001377,4.31968284940336e-154,2.33790835104931e-151
"ITIH3",-18.3812005677431,9.27458320541258,1.86549751051229e-153,9.73589825754148e-151
"SPIK5",-17.4721828151245,12.1400891582373,2.28643832159206e-153,1.15212838598016e-150
"VTG1",-11.2780557796475,14.1878651245176,5.67600601126001e-153,2.76478252808475e-150
"ACO1",-14.7042763684213,8.153690883696,1.20299893751028e-152,5.67078176575409e-150
"LOC112531415",14.900694585695,11.3413994291245,3.02772408366414e-152,1.38262912608075e-149
"LMAN1",-17.0702125648148,7.96349043291822,1.24409995479687e-151,5.4809622559078e-149
"ANGPTL3",-17.0563250919429,7.94957451417441,1.27525297133282e-151,5.4809622559078e-149
"SELENOP1",-17.8132681505401,8.70656706271779,5.17624249060711e-151,2.16115518614976e-148
"ALDH9A1",-17.8413734330846,8.73469161283201,9.53203777236838e-151,3.86921299910053e-148
"HNMT",-14.0994928360551,8.05735184006972,2.96171842888479e-150,1.16971868652144e-147
"PPAT",-17.0397108438145,7.93296085822282,2.28072237436013e-149,8.77057790961174e-147
"LOC112530942",-13.0429171972257,9.51678783509478,8.05041611238456e-149,3.01642899103271e-146
"TBPL2",17.3243343890112,8.21850105099698,8.78462637811261e-149,3.20924363158399e-146
"ACSBG2",-13.0565777507726,8.61456703142845,3.68449675214637e-148,1.31320856192963e-145
"TMEM123",-11.6530871705938,8.26636767892726,1.67440560859081e-147,5.8257355138899e-145
"TXLNB",17.207529788801,8.10175697049707,3.41398619889109e-147,1.1601995424278e-144
"SLC25A6",-17.1631600101228,8.05640691494636,3.66737119025494e-147,1.2179839818908e-144
"LOC112533103",15.4645907175686,10.6729468684157,4.92784326804764e-147,1.60023497057734e-144
"LOC112531241",12.6119670131107,9.17798962290691,1.17374429514588e-145,3.72867943151451e-143
"HSD17B12",-13.2020048020284,8.0768914070664,2.52514828806621e-144,7.85106211351309e-142
"IDH1",-16.4151226545879,7.30827419509261,3.22446605540318e-144,9.81648384741805e-142
"ARF1",-16.4198336556918,7.31300005705863,6.69734208727079e-144,1.99731142696506e-141
"CAPN1",9.79912931117563,11.9252849323973,1.67399208692215e-143,4.89240927323869e-141
"BZW1",-16.543915173967,7.43712443666574,1.7330566859761e-143,4.96571712787623e-141
"PIGR",-12.590442899546,10.2526252237659,1.82668747125418e-143,5.13334308027642e-141
"LOC107052239",17.3603675448448,8.25450457624975,6.64963736955313e-143,1.83341794115622e-140
"SERPING1",-17.7089847236094,8.60230976779269,1.41105239834562e-142,3.81846457352305e-140
"CD36",-16.3048491549866,7.19797980513736,3.65483015097441e-142,9.71055145385257e-140
"ERR2984226.25702",-19.9442252487667,10.8376501338138,3.859915404192e-142,1.00723113931174e-139
"FN1",-16.4638514008799,7.35699503196789,2.18725056575935e-141,5.60741973990198e-139
"YME1L1",-16.5783096549146,7.47147046444613,2.73447474965855e-140,6.88946198564833e-138
"BF2",-9.97997627718493,8.55810824401706,2.88297693574827e-140,7.14049863764228e-138
"ERR2984226.14077",13.8247093679275,8.02897107689897,3.2928992555631e-140,8.01985613692393e-138
"LOC112531070",17.0423102392082,7.93663566244054,3.54939052307335e-140,8.50282683830671e-138
"TOR3A",-14.0825854580884,7.53194282047726,4.0545690911501e-140,9.55635776273812e-138
"LOC771012",-17.3513507946147,8.24458707205216,4.3344183984544e-140,1.0053786675653e-137
"MIR6673",17.4211430164876,8.31527431980023,6.78043018821735e-140,1.54816291156906e-137
"LOC112532415",15.4524691441736,11.9025997250104,2.18864424853068e-139,4.92040898519673e-137
"TM4SF4",-16.7830960553866,7.67634964490033,4.10264320568991e-139,9.08362502496161e-137
"LOC107054876",17.0844719447473,7.97877557621386,6.75820677148269e-139,1.47399515748771e-136
"EIF4G2",-13.0179750841678,8.2686465436167,1.08711365747628e-138,2.31173501424663e-136
"LOC107051262",12.8535273059275,8.63819285130733,1.09156036394318e-138,2.31173501424663e-136
"COCH",-16.0640978721954,6.95714328376678,1.11284222359357e-138,2.32313763048184e-136
"PPP2R3B",10.9807042887203,10.2125506245289,2.24654895846235e-138,4.62377745493104e-136
"APOV1",-12.2372191834413,15.0968737589112,8.8371897424483e-138,1.79358130147774e-135
"MIR7451",17.1801637539541,8.07440129511309,1.18736355534943e-137,2.37684159374264e-135
"MIR155",16.8742076293778,7.76864108175014,1.39725731629482e-137,2.75920556256975e-135
"MLPH",10.4506888334376,9.03506912999279,1.64188825315936e-137,3.1990550724557e-135
"GK",-16.3070934967226,7.20018022771649,1.77594680524126e-137,3.41472508749876e-135
"LOC107055553",16.8157693058221,7.71023118932041,1.86011917404884e-137,3.53011967407476e-135
"ADH1C",-9.76744047916597,10.2304520877631,2.7190513499946e-137,5.0940381253168e-135
"LOC107052718",-16.6805327501693,7.57378214104509,3.24613204289636e-137,6.00452247377778e-135
"LOC107052445",18.1585949439503,9.05246415123473,8.16948095647944e-137,1.49225781521293e-134
"ATP5A1Z",-16.3130770255918,7.20619305491226,1.12347602558881e-136,2.02683397060856e-134
"NNT",-16.6696374998405,7.56285593458234,1.71903522016371e-136,3.06344654539662e-134
"TTC30B",10.2502091357794,10.1633669618577,2.69799576335624e-136,4.7500978421596e-134
"RFX8",16.9122462078283,7.80665676720258,2.96944145766385e-136,5.16576762152879e-134
"LRP1",-16.6532734273229,7.54648114951077,3.53780425763992e-136,6.08210983728143e-134
"FH",-12.8140963331188,6.77145875978743,3.91069940288281e-136,6.64500585747982e-134
"FLRT1",16.3929728761742,7.28778256438357,4.91424027799989e-136,8.25422910142672e-134
"CA3B",16.8409117875408,7.73537043956478,2.20113036224486e-135,3.65512704357774e-133
"FGB",-11.2962391252808,11.6572887541881,3.29698120015638e-135,5.41334677279608e-133
"YWHAB",-13.0881834024702,6.53739925998189,3.98019986758662e-135,6.46251785167148e-133
"ACACA",-11.713588246344,9.39409383674154,5.42837855180176e-135,8.71702151400869e-133
"UROC1",-10.6570235666817,7.25923525508583,6.49325542191586e-135,1.0313689291354e-132
"ARHGDIA",-15.8471666764102,6.7401758756198,6.93914019942537e-135,1.09034038423874e-132
"LOC112532118",16.4637108721637,7.35844405885754,7.06975857618477e-135,1.09904661780626e-132
"SULT1C3",-13.6678934847055,7.11706386086106,2.10406204054419e-134,3.23649037878655e-132
"GOT2",-16.2623840245735,7.15548156540237,4.1288078729945e-134,6.28481973417382e-132
"DDX3X",-16.9949645430741,7.88820202988653,6.72791973136944e-134,1.01355763953094e-131
"LAMP2",-15.6265049302999,6.51946044050818,1.17412892107522e-133,1.75076999221144e-131
"SLCO1A2",-16.6956954990777,7.58882466765146,1.59836517386873e-133,2.35928386724684e-131
"HIPK2",-15.7215055683458,6.61451890915526,2.76280848804544e-133,4.03729204358081e-131
"TMEM59",-15.6098267485466,6.5027495818461,3.11862612706268e-133,4.51212708859078e-131
"OAZ1",-12.263945850514,7.97591302145874,1.38149760432008e-132,1.97919847960091e-130
"LOC112532456",15.879998359575,12.1870806908945,1.74575239548809e-132,2.47676502478325e-130
"LOC112533559",18.3500085997508,9.24382979281511,2.23202970968484e-132,3.13621636034851e-130
"ITIH2",-9.72031343427046,9.03582932666093,3.15401702223517e-132,4.38949054723072e-130
"LOC112531990",13.8756917610614,11.30912399245,4.84218886766966e-132,6.67536848332611e-130
"ABCC2",-15.5288138221499,6.42171889316279,5.39136331855249e-132,7.36298992280444e-130
"MIRLET7F2",16.5915428409561,7.48615637194633,1.75686301162381e-131,2.37713325822766e-129
"CTH",-11.5441583961107,6.60584764209876,1.85917270769903e-131,2.49248539244091e-129
"RDX",-15.5937756154599,6.48670724291197,3.37972512561972e-131,4.48981120551645e-129
"SPP2",-18.2151347529915,9.10844796699469,9.98937739920373e-131,1.31508803544652e-128
"TRNAP-UGG_3",16.1777128629877,7.07273511470751,1.42717619676063e-130,1.86208265743421e-128
"HACD2",-15.4417450133439,6.33463601002019,5.99551041496311e-130,7.75330917644743e-128
"EPHX1",-12.7935388635873,6.24262628781657,6.91219628137346e-130,8.86034423330793e-128
"RCAN3",-15.4934633981991,6.38641338422294,7.44060932013518e-130,9.45474991262047e-128
"MAN1B1",-15.4202570738918,6.31306199564112,1.58648407598061e-129,1.99855963812971e-127
"TBX20",16.1486554702846,7.04372216441889,1.72271359965331e-129,2.15162511382341e-127
"SLC25A13",-15.6639107209411,6.5568319429677,1.78517195181136e-129,2.21073879083215e-127
"SZRD1",-15.4320550910568,6.32494920166479,3.60104669803836e-129,4.42202482339787e-127
"ITM2A",-12.3328204291307,7.59896541780764,3.74570970453635e-129,4.56133799269914e-127
"HNRNPAB",-12.3561103565843,6.31336216202675,4.05238713645438e-129,4.89401101033122e-127
"EPHX1L",-10.2718957411129,7.68530349954196,8.57398433901559e-129,1.02698059955766e-126
"LOC107052750",15.9375226608237,6.83281683384038,1.28050192135577e-128,1.52129874607902e-126
"SDR16C5",-15.3580519014969,6.2509175655812,1.77910547959232e-128,2.0966184172002e-126
"LOC100859478",-10.8942373733427,9.15589548841549,2.99254799439967e-128,3.49840830737299e-126
"GPR146",-15.5318643913456,6.42480751981655,6.06266976698127e-128,7.03125343689661e-126
"LOC101748011",15.7784054197566,6.67393007538559,1.43073243290478e-127,1.64624354661713e-125
"ALDH1A1",-11.5986926395502,7.01844050360013,2.42807212543889e-127,2.77198577883114e-125
"LOC112532406",18.6462735919093,9.54002605375297,7.04760140498624e-127,7.98345731248557e-125
"PLGL",-16.0358157987466,6.92873658930062,1.25263377959269e-126,1.40805672470677e-124
"SDHA",-15.1534533495684,6.04623418582505,3.45010046051353e-126,3.84857389538047e-124
"ABCB1",-15.8782205552717,6.77119029636751,4.60460933762389e-126,5.09751183717408e-124
"LOC112532324",15.6114804505006,6.50724512635789,4.85619693749229e-126,5.33560946222367e-124
"NT5C2",-14.9854577242422,5.87813681504982,7.35761549359217e-126,8.02364441849719e-124
"STAT3",-11.1136379788106,7.15321767014976,8.12968255293106e-126,8.79992971451716e-124
"LOC112532396",16.154168804273,7.04923859039259,1.87956617631648e-125,2.01956621577299e-123
"NADK",-15.6351900596043,6.52812629832464,1.94122624362334e-125,2.07059409474948e-123
"VAT1",-15.0632014302203,5.95593683418986,2.26480054474986e-125,2.3982268377123e-123
"USO1",-15.4927253043014,6.38573296414545,2.53399583852048e-125,2.66397706390646e-123
"LOC107054567",17.0383530266707,7.9326972158029,2.64062180636875e-125,2.75624331831903e-123
"MIR1728",13.0981817036293,6.76920660571229,3.40678785764589e-125,3.53073694778577e-123
"MIR6667",13.0811191942232,6.75220819600779,4.42867425019118e-125,4.55748005760871e-123
"KCTD2",-15.1594294432031,6.05225278895752,4.51623688558046e-125,4.61508878384527e-123
"WIPI2",8.73480475314911,12.2467531428059,5.46612676753307e-125,5.54697989263616e-123
"MIR6559",12.3234109008799,8.30597475563532,6.79580059535994e-125,6.84876097241344e-123
"LOC112532693",17.8036830605194,8.69767361633397,7.70609711612525e-125,7.71295870944783e-123
"LOC107053964",11.4946881098109,9.76218471022479,1.58498518388754e-124,1.57560465932984e-122
"SLC25A1",-17.6467347584729,8.54009314460722,2.68115469400652e-124,2.64727794212954e-122
"MIR1682",15.8103848048905,6.70587229783872,4.56790341237625e-124,4.47991762181572e-122
"HNRNPDL",-15.8459105238842,6.73898265539305,4.92551722310381e-124,4.79843887874773e-122
"LOC101751749",-14.9036621240123,5.79630470789954,6.39938850735786e-124,6.18476626681416e-122
"C12orf74",15.7546416676431,6.65020432131772,6.43320654592316e-124,6.18476626681416e-122
"VDAC1",-14.9535564116304,5.84623512794137,6.96208509005284e-124,6.64947381836224e-122
"LOC107054901",11.4580330584057,8.04096295199659,7.55744761122006e-124,7.17123259368563e-122
"LOC107053652",16.5606953079106,7.45538006980501,1.27312974549728e-123,1.20027386909366e-121
"PAQR9",-13.4814935606432,7.44021893086709,2.77595529235517e-123,2.60032273635808e-121
"CTDSPL",-14.7769226936952,5.66946243757343,3.56644881660906e-123,3.31952334758651e-121
"SEC13",-15.0712767560685,5.96407745070019,4.65974267778996e-123,4.30967213611042e-121
"LOC112530263",16.2600105214815,7.15496086382702,6.18239256558797e-123,5.68196871452434e-121
"SYCE3",16.8239419146087,7.71842167392508,6.63352865026017e-123,6.05848463539074e-121
"IGSF1L8",15.5598643045072,6.4557312512526,8.77201717639948e-123,7.96183149060407e-121
"XPNPEP2",-15.3975528610385,6.29053984133931,1.57035387835476e-122,1.40814997430175e-120
"LOC112531448",15.7273949853436,6.62298227126609,1.57071406152867e-122,1.40814997430175e-120
"PNRC1",-15.0782509293981,5.97084318760307,1.58713678352032e-122,1.41419694009649e-120
"ORM1",-18.0440727489197,8.93751101193253,2.37619542113032e-122,2.10444507205923e-120
"MALL",10.2109037436486,7.81481706750116,3.12366325506573e-122,2.74976452688406e-120
"LOC112531496",15.4921073666369,6.38808112489041,3.20223961028523e-122,2.80205553443701e-120
"GNB1",-15.1781023122561,6.07086075231963,3.45174213070669e-122,2.99550138658523e-120
"LOC101750303",15.1915705284773,6.0881050616527,3.46431078035246e-122,2.99550138658523e-120
"RBM39",-11.6360476878481,5.59271699326924,4.62085288612867e-122,3.97203077794107e-120
"CCT8",-15.0963165318406,5.98914832242471,5.38910105740875e-122,4.60531776326983e-120
"LOC107056418",13.6069840664105,7.29934562533494,7.27177959378975e-122,6.17805320953776e-120
"RARRES2",-18.7345022221118,9.62791769724943,9.04483879457295e-122,7.64001325462974e-120
"TERAL2",-14.8873709328247,5.7800711088617,1.09366958350929e-121,9.1849388642651e-120
"RPS3A",-13.198621284713,8.73844911396868,1.15966210640339e-121,9.68350992049873e-120
"LOC107049551",18.5740119168714,9.4677820668467,1.99968357546585e-121,1.66030545956151e-119
"C1H22orf23",16.2170328109941,7.11203362289022,2.66058777251089e-121,2.19656322710179e-119
"SKP1",-15.5868059557758,6.47967079534589,3.56104168130357e-121,2.9234551735331e-119
"ATP5C1",-15.5825568990794,6.47549363854022,5.60933354985415e-121,4.57928442257087e-119
"LRRC17",9.91723728954129,7.69310302114036,7.54924367655924e-121,6.12872765808668e-119
"LOC423629",-10.3420407949563,8.11234383406646,7.6975152428227e-121,6.21457404659492e-119
"SEC24A",-15.6503321581093,6.54312565940401,1.14165719258203e-120,9.16650360175891e-119
"DNASE1",15.8706306193119,6.76603834459083,1.47593624309674e-120,1.17857138362692e-118
"TMEM106B",-16.013821023266,6.9069687452456,1.85733622962454e-120,1.47506816975562e-118
"LOC107053654",15.5683768327045,6.46423267361164,1.87413245618398e-120,1.48036203147116e-118
"ABHD2",-12.0275974652724,8.03832948342784,2.2217674093657e-120,1.7455208146807e-118
"IL12A",16.7937092513252,7.68822557025245,2.33119168635545e-120,1.82169540709691e-118
"NCEH1",-8.70075146290348,8.27589567050285,2.93801591542234e-120,2.28368226447163e-118
"TMSB15B",-15.188076602364,6.0808877332022,4.73545072419295e-120,3.66133023453077e-118
"TRPM7",-14.7555377432662,5.64801787319377,5.37216560451513e-120,4.1317608409884e-118
"EIF3D",-14.7059715239432,5.59840650179357,7.42077123929403e-120,5.67747278114155e-118
"PAR2L",10.8802206975353,6.80313202928923,7.65438955401784e-120,5.82570804962826e-118
"CCT2",-15.1555277334221,6.04839215066846,8.82784613543892e-120,6.68400598845435e-118
"OvoDA3",9.2834561975301,7.82102163713946,1.9156284895789e-119,1.44294222258847e-117
"LOC107054039",16.7578063950244,7.65230527145558,2.21145366055903e-119,1.65722935085893e-117
"ACADL",-10.2641097378801,8.06729026309795,2.83361190213302e-119,2.11263115948316e-117
"UBP1",-14.522509978396,5.41491906044148,4.98867396570047e-119,3.70048186095335e-117
"TRNAK-CUU_2",15.8961540670551,6.79154604035302,6.52024881961439e-119,4.81214121217298e-117
"FNDC3A",-14.7652366144496,5.65771922017463,6.68899204697661e-119,4.91187139610398e-117
"TTC38L",-14.5558789768878,5.44822686651996,6.83003104651658e-119,4.99036218413734e-117
"LOC112533538",17.1448913232081,8.03918093011379,7.469467460537e-119,5.43041432839936e-117
"LOC112532238",11.444975441518,6.93296155650002,9.72147038769163e-119,7.03266568194742e-117
"MIR1551",15.4299302599639,6.32602609457002,1.03396152389722e-118,7.44299495010345e-117
"TRNAG-CCC_3",15.5332156618203,6.42907403434677,2.04530543415489e-118,1.46510040731889e-116
"LOC112530534",15.7037780869408,6.59940149815023,2.12485516477929e-118,1.51465895233755e-116
"MTFR1",-15.2097323183729,6.10262149802511,2.28739861077701e-118,1.622609509674e-116
"LOC107052675",16.675576133627,7.57017553716179,2.50636114419386e-118,1.76934567150265e-116
"TRNAR-UCU",14.9754388814376,5.87245772571383,2.99555421342372e-118,2.10452085195965e-116
"HNRNPA2B1",-10.0632609300329,7.48692142494305,4.17189231275932e-118,2.91693121370105e-116
"PFN4",15.609620389533,6.50539157817158,4.86634167434651e-118,3.38627861367741e-116
"ACAA2",-15.0020473334993,5.89466111417051,5.38488767485217e-118,3.72935372476847e-116
"PEPD",-14.993146437792,5.88564634774988,5.5875269589827e-118,3.85144016281199e-116
"SPPL2A",-10.8842448933137,5.95970638205055,5.62667653739728e-118,3.8602171005158e-116
"MIR18A",15.008598082653,5.90555899317256,7.17117085499266e-118,4.89683736934616e-116
"TYRO3",-14.8110174549714,5.70371693403391,8.92662649381491e-118,6.06719967228452e-116
"ZC3H11A",-14.5289391634265,5.42124309186923,9.17981534943714e-118,6.21040007876504e-116
"ADGRA1L",9.16597092044712,9.2864212853668,9.89651612149884e-118,6.66441428956049e-116
"CHAMP1",-14.9147896201597,5.80724070820699,1.02937620409153e-117,6.90012590384841e-116
"VNN1",-15.7191365362027,6.6119267498452,1.11351856458872e-117,7.4300670248105e-116
"AHSG",-13.0196165090602,11.6667277185589,2.01915094254273e-117,1.34117512378986e-115
"SSTR4",15.9807303646374,6.87601513408445,2.38887159646271e-117,1.57957378457509e-115
"EEF1B2",-16.2790293502662,7.1720508765316,2.8480994745826e-117,1.87474223522863e-115
"LOC112531080",15.1039673527111,6.00069261008708,3.61502935084514e-117,2.36889793291031e-115
"RPL30",-16.2673499109344,7.16045800226177,3.86975194247094e-117,2.52449487211285e-115
"PAICS",-8.19811593724455,8.63214375295056,4.17801806240003e-117,2.71348346426007e-115
"MCFD2",-8.71850211720387,7.37073661502902,4.27910255052733e-117,2.76683741463964e-115
"ACSL1",-15.7861087924168,6.67885220876141,4.29830269533055e-117,2.76700869105134e-115
"LOC107052036",12.4010114526181,6.07349780451155,4.6996372316244e-117,3.01209644147927e-115
"CLDN9",12.718636564175,7.27333961080664,5.04925860405631e-117,3.2220443659858e-115
"MIR1811",17.273757564411,8.16796937960885,7.3544879620565e-117,4.67265793867529e-115
"MIR6662.1",15.4098837112217,6.30601007136147,7.76574264031164e-117,4.91258862350104e-115
"G3BP1",-10.9109619414169,5.51895427775428,1.04401314803175e-116,6.57593281559827e-115
"MYO1C",-14.5561002633314,5.44849567100322,1.18034809388932e-116,7.40275823862859e-115
"LOC112530792",16.927321621822,7.8217453540408,1.33659061600097e-116,8.3468370391548e-115
"TNFRSF13B",9.46127754228344,7.13389802555896,1.85546807894485e-116,1.15378532074984e-114
"C3",-8.08869000637794,11.152137718442,2.16348153553769e-116,1.33961676605137e-114
"ENO1",-11.1215121924075,9.86705605359686,2.28748503826844e-116,1.40583610650378e-114
"SDCBP",-14.7304218652457,5.62290848645034,2.28966668957709e-116,1.40583610650378e-114
"SLC16A6",8.30497703183519,7.99517558200564,2.41228474705515e-116,1.47492539785427e-114
"MIR1721",14.9467427284184,5.84381858045929,2.49851906611047e-116,1.52128579637802e-114
"RAB11B",-14.4679781623272,5.36035205511263,2.61819790558674e-116,1.58754049769042e-114
"NAXD",-14.4037595514182,5.29600148849082,4.72165398661852e-116,2.85113759117589e-114
"SELENOU",-10.8904342615951,5.95174336090913,5.42557301254387e-116,3.26271186964212e-114
"RNF13",-14.574203367495,5.46652942947767,8.27928515236181e-116,4.95840958735505e-114
"TRNAG-UCC_1",15.7427330241647,6.63827355571248,8.32532501575482e-116,4.96563161041736e-114
"CYP7A1",-15.0907761928587,5.98355790856508,1.05544987686704e-115,6.26962969538948e-114
"F13B",-14.6039487015339,5.49650121234254,1.07184377097914e-115,6.34123604263895e-114
"LOC107053080",15.1109244022637,6.00763056551265,1.1356279696611e-115,6.69150464542647e-114
"ERR2984226.2351",16.0465499465963,6.94175647794761,1.19464681487138e-115,7.01099353643191e-114
"MIR1645",15.600991818744,6.49681771682502,1.26805934984052e-115,7.41206051168782e-114
"UBE2H",-14.4875500982393,5.37980057438273,1.28004586512303e-115,7.45231483149118e-114
"RPS15A",-16.3938824940157,7.28709510938689,1.99095308542587e-115,1.15451577132255e-113
"LOC107054488",13.62599137928,7.31943852968848,2.15095843450201e-115,1.24236978669478e-113
"MFGE8",-13.5822736296679,9.02272159772581,2.22065048438753e-115,1.27757344599823e-113
"CPT2",-14.3382231390957,5.23040009639224,2.41442551270033e-115,1.38360784380745e-113
"SPATS2L",-15.1577392744775,6.0506874768093,2.52820880928197e-115,1.44315294257959e-113
"IDH2",-11.4351067138391,7.74003553153489,3.45402258274909e-115,1.96395455259582e-113
"FTH1",-10.811461156515,10.8452849613104,4.11112560116743e-115,2.32852241898681e-113
"NUDT5",-8.24101821482306,7.8697964131212,4.24557943729727e-115,2.39539198136004e-113
"SCAF11",-14.3049548363154,5.19720401000232,4.62558520020009e-115,2.59975678963554e-113
"MIR199A2",14.7925165425861,5.69002414303015,5.1986483075453e-115,2.91064550644289e-113
"MIR1-2",15.2774406272337,6.17382894053026,5.46962429681093e-115,3.05067251333199e-113
"LOC112532904",14.0342624452551,15.4159663521334,5.49332248906093e-115,3.05224036245808e-113
"SRSF11",-14.5317854946637,5.4242706450834,6.82555400303591e-115,3.77809926690772e-113
"HSPD1",-16.6724476128943,7.56585006530527,6.88462225174018e-115,3.79641452696903e-113
"CLUH",-14.6182641406754,5.51054638359551,7.14113302680471e-115,3.92305928273298e-113
"PGRMC1",-8.00398535414732,8.56731240106373,1.03584004861593e-114,5.66918750203168e-113
"COPB2",-15.0755969636042,5.96827159216772,1.06290256993296e-114,5.79559524419042e-113
"LOC112532523",14.9433477308476,5.84048009893604,1.92534609614573e-114,1.04591384769433e-112
"FAM18B1",-11.8811497864521,5.8388795011515,2.3323640599241e-114,1.26232725954337e-112
"EGFR",-14.8068744770932,5.69955303894519,2.41768338689276e-114,1.30367554733077e-112
"LARP1",-10.1434076649078,6.39509392459146,3.56597959065256e-114,1.91579631463992e-112
"RHOA",-10.2011746568192,8.0564653836227,5.8695907460321e-114,3.1418435740574e-112
"MIR1654-1",15.3384760079866,6.23467319291186,7.69763048911077e-114,4.10530928238597e-112
"GCLM",-14.2796877688884,5.17188400449901,7.7339298878889e-114,4.10966972551711e-112
"DNAH8",14.8687385425282,5.7660573026777,9.10906283959745e-114,4.82285272735643e-112
"IYD",-14.4580623136136,5.3502337401968,9.24138273761654e-114,4.87524642399966e-112
"SPIA9",-9.44976604491991,6.80451478984124,1.01734132863421e-113,5.34762907745746e-112
"LOC107052321",16.2689212165433,7.16390099040033,1.12367159335797e-113,5.88538100134051e-112
"LOC112532182",14.6824975266637,5.58033406308164,1.21104463788277e-113,6.32035546192175e-112
"NGEF",-14.6178945762394,5.5104083003226,1.28464715294548e-113,6.68062236512183e-112
"CRAT",-8.04381196437309,7.14724188767031,1.34558332188691e-113,6.97269825628845e-112
"SYTL2",9.97749520409077,8.48859896349677,1.58007194538716e-113,8.15886619715284e-112
"RPL9",-11.4820642693567,7.72389672935075,2.28720328419478e-113,1.17686273211051e-111
"MBOAT2",-10.2834257230018,7.63638259774231,2.84942992308813e-113,1.46100770056445e-111
"SMIM14",-9.00463094714227,7.08918807247269,3.6793272858776e-113,1.87993040659193e-111
"ST8SIA5",-14.3761471490748,5.26827679690616,4.27426485405307e-113,2.17630077743127e-111
"MIR7464",14.7008043575778,5.59857286869988,4.55370304056466e-113,2.31052994901984e-111
"LOC107053493",14.6261363198125,5.52412920626115,5.00444979175931e-113,2.53045068536259e-111
"SPIA5",-14.7121262469399,5.60446838139442,5.10118779266382e-113,2.57047093842056e-111
"CYP2J19",14.6557113888457,5.5536206206412,5.59898233497239e-113,2.81161267563407e-111
"ISL1",16.202903664682,7.0979263067752,5.92938405865841e-113,2.96733182360189e-111
"UQCRFS1",-14.990425927746,5.88317512977161,6.48265718976764e-113,3.22456455802431e-111
"ARIH1_1",-17.0370287780064,7.93045558036895,6.48752467021931e-113,3.22456455802431e-111
"MIR6552",16.1207960386288,7.01591841159537,9.50927057091377e-113,4.71047358822925e-111
"ACSF2",-14.1713767472521,5.0634420917212,9.69092455119229e-113,4.78423920495179e-111
"TMBIM6",-14.4734487159906,7.92258596508835,1.24514569011722e-112,6.12636833996057e-111
"HAUS2",8.5213965472208,10.511601954878,1.35152769335073e-112,6.62747455803164e-111
"MIR130C",14.7726527401845,5.67018978964853,1.37484126152934e-112,6.7192492825178e-111
"LOC107049434",13.8089218293509,7.47779942526787,1.82388934705094e-112,8.88416500948515e-111
"LOC107054476",14.876043245672,5.77334968851505,1.9501931290163e-112,9.46522452418305e-111
"MIR1747",14.5871977858186,5.48532372292638,1.95613344713836e-112,9.46522452418305e-111
"TUBB",-10.2821799574691,6.59997288866167,2.67099925239314e-112,1.28816211469376e-110
"LOC112532214",14.9086516098237,5.8058854029035,2.90377773123261e-112,1.39581921008231e-110
"ANP32B",-14.4325699044623,5.32489636422239,3.39984767696519e-112,1.62891718372106e-110
